x,y1,y2,y3,y4,y5,y6
11:16:47,10,4,,,,
11:16:48,10,4,,,,
11:16:49,10,4,,,,
11:16:50,10,4,,,,
11:16:51,10,4,,,,
11:16:52,10,8,,,,
11:16:53,10,8,,,,
11:16:54,10,8,,,,
11:16:55,10,8,,,,
11:16:56,10,8,,,,
11:16:57,10,8,,,,
11:16:58,10,8,,,,
11:16:59,10,8,,,,
11:17:00,10,8,,,,
11:17:01,10,8,,,,
11:17:02,10,8,,,,
11:17:03,10,8,,,,
11:17:04,10,8,,,,
11:17:05,10,8,,,,
11:17:06,10,8,,,,
11:17:07,10,8,,,,
11:17:08,10,8,,,,
11:17:09,10,8,,,,
11:17:10,10,8,,,,
11:17:11,10,8,,,,
11:17:12,10,8,,,,
11:17:13,10,8,,,,
11:17:14,10,8,,,,
11:17:15,10,8,,,,
11:17:16,10,8,,,,
11:17:17,10,8,,,,
11:17:18,10,8,,,,
11:17:19,10,8,,,,
11:17:20,10,8,,,,
11:17:21,10,8,,,,
11:17:22,10,8,,,,
11:17:23,10,8,,,,
11:17:24,10,8,,,,
11:17:25,10,8,,,,
11:17:26,10,8,,,,
11:17:27,10,8,,,,
11:17:28,10,8,,,,
11:17:29,8,8,,,,
11:17:30,8,8,,,,
11:17:31,8,8,,,,
11:17:32,8,8,,,,
11:17:33,8,8,,,,
11:17:34,8,8,,,,
11:17:35,8,8,,,,
11:17:36,8,8,,,,
11:17:37,8,8,,,,
11:17:38,8,20,,,,
11:17:39,8,20,,,,
11:17:40,8,6,,,,
11:17:41,8,6,,,,
11:17:42,8,6,,,,
11:17:43,8,6,,,,
11:17:44,8,6,,,,
11:17:45,8,6,,,,
11:17:46,8,6,,,,
11:17:47,8,6,,,,
11:17:48,8,6,,,,
11:17:49,8,6,,,,
11:17:50,573,367,800,,,
11:17:51,531,367,,,,
11:17:52,521,535,,,,
11:17:53,553,523,,,,
11:17:54,553,523,,,,
11:17:55,511,527,,,,
11:17:56,551,555,,,,
11:17:57,535,523,,,,
11:17:58,523,517,,,,
11:17:59,565,505,,,,
11:18:00,535,507,,,,
11:18:01,581,557,,,,
11:18:02,517,529,,,,
11:18:03,565,531,,,,
11:18:04,563,523,,,,
11:18:05,537,545,,,,
11:18:06,575,541,,,,
11:18:07,543,501,,,,
11:18:08,575,521,,,,
11:18:09,661,521,,,,
11:18:10,523,545,,,,
11:18:11,527,545,,,,
11:18:12,527,545,,,,
11:18:13,543,531,,,,
11:18:14,519,543,,,,
11:18:15,589,503,,,,
11:18:16,363,529,,,,
11:18:17,84,431,,,,
11:18:18,599,411,,,,
11:18:19,44,14,,,,200
11:18:20,44,14,,600,,
11:18:21,44,14,,,,
11:18:22,44,14,,,,
11:18:23,14,14,,,,
11:18:24,14,14,,,,
11:18:25,14,14,,,,
11:18:26,14,14,,,,
11:18:27,14,14,,,,
11:18:28,14,14,,,,
11:18:29,14,14,,,,
11:18:30,14,14,,,,
11:18:31,14,14,,,,
11:18:32,14,14,,,,
11:18:33,14,14,,,,
11:18:34,14,14,,,,
11:18:35,14,14,,,,
11:18:36,14,14,,,,
11:18:37,14,14,,,,
11:18:38,14,14,,,,
11:18:39,14,14,,,,
11:18:40,14,14,,,,
11:18:41,14,14,,,,
11:18:42,14,14,,,,
11:18:43,14,14,,,,
11:18:44,14,14,,,,
11:18:45,14,6,,,,
11:18:46,14,6,,,,
11:18:47,14,6,,,,
11:18:48,14,6,,,,
11:18:49,14,6,,,,
11:18:50,14,6,,,,
11:18:51,14,6,,,,
11:18:52,14,6,,,,
11:18:53,14,6,,,,
11:18:54,14,6,,,,
11:18:55,14,6,,,,
11:18:56,14,6,,,,
11:18:57,14,6,,,,
11:18:58,14,6,,,,
11:18:59,14,6,,,,
11:19:00,14,6,,,,
11:19:01,14,6,,,,
11:19:02,14,6,,,,
11:19:03,14,6,,,,
11:19:04,14,6,,,,
11:19:05,14,6,,,,
11:19:06,14,6,,,,
11:19:07,14,6,,,,
11:19:08,14,6,,,,
11:19:09,14,6,,,,
11:19:10,14,6,,,,
11:19:11,14,6,,,,
11:19:12,14,6,,,,
11:19:13,14,6,,,,
11:19:14,14,6,,,,
11:19:15,14,6,,,,
11:19:16,14,6,,,,
11:19:17,14,6,,,,
11:19:18,14,6,,,,
11:19:19,14,6,,,,
11:19:20,12,6,,,,
11:19:21,12,6,,,,
11:19:22,12,6,,,,
11:19:23,12,6,,,,
11:19:24,12,6,,,,
11:19:25,12,6,,,,
11:19:26,12,6,,,,
11:19:27,12,6,,,,
11:19:28,12,6,,,,
11:19:29,12,6,,,,
11:19:30,12,6,,,,
11:19:31,12,6,,,,
11:19:32,12,6,,,,
11:19:33,12,6,,,,
11:19:34,12,6,,,,
11:19:35,12,6,,,,
11:19:36,12,6,,,,
11:19:37,12,6,,,,
11:19:38,12,6,,,,
11:19:39,12,6,,,,
11:19:40,12,6,,,,
11:19:41,12,6,,,,
11:19:42,12,6,,,,
11:19:43,12,6,,,,
11:19:44,12,14,,,,
11:19:45,12,14,,,,
11:19:46,12,14,,,,
11:19:47,12,14,,,,
11:19:48,12,14,,,,
11:19:49,12,14,,,,
11:19:50,12,14,,,,
11:19:51,12,14,,,,
11:19:52,12,14,,,,
11:19:53,12,14,,,,
11:19:54,12,14,,,,
11:19:55,12,14,,,,
11:19:56,12,14,,,,
11:19:57,12,14,,,,
11:19:58,12,14,,,,
11:19:59,12,14,,,,
11:20:00,12,14,,,,
11:20:01,22,14,,,,
11:20:02,22,14,,,,
11:20:03,22,14,,,,
11:20:04,22,14,,,,
11:20:05,22,14,,,,
11:20:06,22,14,,,,
11:20:07,22,14,,,,
11:20:08,22,14,,,,
11:20:09,22,14,,,,
11:20:10,22,14,,,,
11:20:11,22,14,,,,
11:20:12,22,14,,,,
11:20:13,22,14,,,,
11:20:14,8,14,,,,
11:20:15,8,14,,,,
11:20:16,8,14,,,,
11:20:17,8,14,,,,
11:20:18,8,14,,,,
11:20:19,4,14,,,,
11:20:20,4,14,,,,
11:20:21,4,14,,,,
11:20:22,4,14,,,,
11:20:23,4,14,,,,
11:20:24,4,14,,,,
11:20:25,4,14,,,,
11:20:26,4,14,,,,
11:20:27,4,14,,,,
11:20:28,4,14,,,,
11:20:29,4,14,,,,
11:20:30,4,14,,,,
11:20:31,4,14,,,,
11:20:32,4,14,,,,
11:20:33,4,14,,,,
11:20:34,4,14,,,,
11:20:35,4,14,,,,
11:20:36,4,14,,,,
11:20:37,4,24,,,,
11:20:38,4,24,,,,
11:20:39,4,24,,,,
11:20:40,4,24,,,,
11:20:41,4,24,,,,
11:20:42,4,12,,,,
11:20:43,4,12,,,,
11:20:44,4,12,,,,
11:20:45,4,12,,,,
11:20:46,4,12,,,,
11:20:47,4,12,,,,
11:20:48,4,12,,,,
11:20:49,4,12,,,,
11:20:50,4,12,,,,
11:20:51,4,12,,,,
11:20:52,4,12,,,,
11:20:53,4,12,,,,
11:20:54,4,12,,,,
11:20:55,4,12,,,,
11:20:56,4,12,,,,
11:20:57,4,12,,,,
11:20:58,4,12,,,,
11:20:59,4,12,,,,
11:21:00,4,12,,,,
11:21:01,4,12,,,,
11:21:02,4,12,,,,
11:21:03,4,12,,,,
11:21:04,4,12,,,,
11:21:05,4,12,,,,
11:21:06,4,12,,,,
11:21:07,4,12,,,,
11:21:08,4,12,,,,
11:21:09,4,12,,,,
11:21:10,4,12,,,,
11:21:11,4,12,,,,
11:21:12,4,12,,,,
11:21:13,4,12,,,,
11:21:14,4,12,,,,
11:21:15,4,12,,,,
11:21:16,4,12,,,,
11:21:17,8,12,,,,
11:21:18,8,12,,,,
11:21:19,8,12,,,,
11:21:20,8,12,,,,
11:21:21,8,12,,,,
11:21:22,8,12,,,,
11:21:23,8,12,,,,
11:21:24,8,12,,,,
11:21:25,8,12,,,,
11:21:26,8,12,,,,
11:21:27,8,12,,,,
11:21:28,8,12,,,,
11:21:29,8,12,,,,
11:21:30,8,12,,,,
11:21:31,8,12,,,,
11:21:32,8,12,,,,
11:21:33,8,12,,,,
11:21:34,8,12,,,,
11:21:35,8,12,,,,
11:21:36,8,12,,,,
11:21:37,8,12,,,,
11:21:38,8,12,,,,
11:21:39,8,12,,,,
11:21:40,8,6,,,,
11:21:41,8,6,,,,
11:21:42,8,6,,,,
11:21:43,8,6,,,,
11:21:44,8,6,,,,
11:21:45,8,6,,,,
11:21:46,8,6,,,,
11:21:47,8,6,,,,
11:21:48,8,6,,,,
11:21:49,8,6,,,,
11:21:50,8,6,,,,
11:21:51,8,6,,,,
11:21:52,8,6,,,,
11:21:53,8,6,,,,
11:21:54,8,6,,,,
11:21:55,8,6,,,,
11:21:56,8,6,,,,
11:21:57,8,6,,,,
11:21:58,8,6,,,,
11:21:59,8,6,,,,
11:22:00,8,6,,,,
11:22:01,8,6,,,,
11:22:02,8,6,,,,
11:22:03,8,6,,,,
11:22:04,8,6,,,,
11:22:05,8,6,,,,
11:22:06,8,6,,,,
11:22:07,8,6,,,,
11:22:08,8,6,,,,
11:22:09,8,6,,,,
11:22:10,8,6,,,,
11:22:11,8,6,,,,
11:22:12,8,6,,,,
11:22:13,8,6,,,,
11:22:14,8,6,,,,
11:22:15,8,6,,,,
11:22:16,2,6,,,,
11:22:17,2,6,,,,
11:22:18,2,6,,,,
11:22:19,2,6,,,,
11:22:20,2,6,,,,
11:22:21,2,6,,,,
11:22:22,2,6,,,,
11:22:23,2,6,,,,
11:22:24,2,6,,,,
11:22:25,2,6,,,,
11:22:26,2,6,,,,
11:22:27,2,6,,,,
11:22:28,2,6,,,,
11:22:29,36,6,,,,
11:22:30,36,6,,,,
11:22:31,143,207,800,,,
11:22:32,431,337,,,,
11:22:33,485,391,,,,
11:22:34,441,391,,,,
11:22:35,441,391,,,,
11:22:36,441,391,,,,
11:22:37,461,391,,,,
11:22:38,461,395,,,,
11:22:39,459,395,,,,
11:22:40,459,395,,,,
11:22:41,459,389,,,,
11:22:42,459,389,,,,
11:22:43,459,389,,,,
11:22:44,459,389,,,,
11:22:45,459,389,,,,
11:22:46,459,435,,,,
11:22:47,459,447,,,,
11:22:48,459,447,,,,
11:22:49,459,423,,,,
11:22:50,459,423,,,,
11:22:51,459,423,,,,
11:22:52,459,423,,,,
11:22:53,459,425,,,,
11:22:54,459,425,,,,
11:22:55,459,425,,,,
11:22:56,459,425,,,,
11:22:57,459,445,,,,
11:22:58,459,445,,,,
11:22:59,459,429,,,,
11:23:00,403,429,,,,
11:23:01,423,439,,,,
11:23:02,415,439,,,,
11:23:03,415,439,,,,
11:23:04,415,451,,,,
11:23:05,415,451,,,,
11:23:06,227,451,,,,
11:23:07,237,287,,,,
11:23:08,241,323,,,,
11:23:09,515,575,,,,
11:23:10,383,341,,,,
11:23:11,6,10,,,,
11:23:12,6,10,,600,,200
11:23:13,6,10,,,,
11:23:14,6,10,,,,
11:23:15,6,10,,,,
11:23:16,6,52,,,,
11:23:17,665,415,800,,,
11:23:18,719,415,,,,
11:23:19,643,863,,,,
11:23:20,635,863,,,,
11:23:21,635,863,,,,
11:23:22,635,863,,,,
11:23:23,635,863,,,,
11:23:24,635,891,,,,
11:23:25,635,867,,,,
11:23:26,635,867,,,,
11:23:27,635,895,,,,
11:23:28,611,895,,,,
11:23:29,611,895,,,,
11:23:30,611,895,,,,
11:23:31,611,895,,,,
11:23:32,611,895,,,,
11:23:33,611,895,,,,
11:23:34,611,895,,,,
11:23:35,611,907,,,,
11:23:36,611,907,,,,
11:23:37,611,907,,,,
11:23:38,611,907,,,,
11:23:39,611,907,,,,
11:23:40,611,893,,,,
11:23:41,645,893,,,,
11:23:42,645,903,,,,
11:23:43,645,909,,,,
11:23:44,645,909,,,,
11:23:45,645,909,,,,
11:23:46,645,909,,,,
11:23:47,645,909,,,,
11:23:48,677,909,,,,
11:23:49,677,897,,,,
11:23:50,677,897,,,,
11:23:51,677,897,,,,
11:23:52,677,897,,,,
11:23:53,677,915,,,,
11:23:54,677,915,,,,
11:23:55,677,915,,,,
11:23:56,677,897,,,,
11:23:57,677,897,,,,
11:23:58,677,897,,,,
11:23:59,677,897,,,,
11:24:00,677,897,,,,
11:24:01,621,919,,,,
11:24:02,621,919,,,,
11:24:03,621,919,,,,
11:24:04,621,919,,,,
11:24:05,621,919,,,,
11:24:06,621,919,,,,
11:24:07,621,875,,,,
11:24:08,621,875,,,,
11:24:09,621,875,,,,
11:24:10,653,907,,,,
11:24:11,671,879,,,,
11:24:12,523,805,,,,
11:24:13,679,629,,,,
11:24:14,127,135,,,,
11:24:15,127,135,,600,,
11:24:16,56,64,,,,200
11:24:17,647,64,800,,,
11:24:18,647,435,,,,
11:24:19,669,343,,,,
11:24:20,669,377,,,,
11:24:21,669,377,,,,
11:24:22,669,359,,,,
11:24:23,669,359,,,,
11:24:24,667,359,,,,
11:24:25,665,359,,,,
11:24:26,665,371,,,,
11:24:27,665,355,,,,
11:24:28,665,355,,,,
11:24:29,669,373,,,,
11:24:30,671,363,,,,
11:24:31,671,363,,,,
11:24:32,671,369,,,,
11:24:33,671,369,,,,
11:24:34,671,383,,,,
11:24:35,671,383,,,,
11:24:36,671,383,,,,
11:24:37,671,371,,,,
11:24:38,671,371,,,,
11:24:39,671,371,,,,
11:24:40,697,355,,,,
11:24:41,663,427,,,,
11:24:42,663,371,,,,
11:24:43,663,365,,,,
11:24:44,663,365,,,,
11:24:45,663,355,,,,
11:24:46,651,353,,,,
11:24:47,613,361,,,,
11:24:48,613,361,,,,
11:24:49,613,321,,,,
11:24:50,615,213,,,,
11:24:51,615,213,,,,
11:24:52,615,261,,,,
11:24:53,325,229,,,,
11:24:54,325,209,,,,
11:24:55,605,215,,,,
11:24:56,367,345,,,,
11:24:57,357,375,,,,
11:24:58,553,399,,,,
11:24:59,517,339,,,,200
11:25:00,517,339,,,,
11:25:01,517,339,,,,
11:25:02,517,371,,,,
11:25:03,517,371,,,,
11:25:04,517,371,,,,
11:25:05,483,371,,,,
11:25:06,483,371,,,,
11:25:07,483,371,,,,
11:25:08,483,371,,,,
11:25:09,483,371,,,,
11:25:10,483,371,,,,
11:25:11,483,371,,,,
11:25:12,483,371,,,,
11:25:13,483,371,,,,
11:25:14,483,371,,,,
11:25:15,533,371,,,,
11:25:16,533,371,,,,
11:25:17,533,371,,,,
11:25:18,533,371,,,,
11:25:19,533,371,,,,
11:25:20,533,371,,,,
11:25:21,529,371,,,,
11:25:22,401,371,,,,
11:25:23,401,371,,,,
11:25:24,401,371,,,,
11:25:25,401,371,,,,
11:25:26,401,371,,,,
11:25:27,401,371,,,,
11:25:28,401,315,,,,
11:25:29,401,315,,,,
11:25:30,401,315,,,,
11:25:31,401,315,,,,
11:25:32,401,315,,,,
11:25:33,401,315,,,,
11:25:34,321,265,,,,
11:25:35,321,265,,,,
11:25:36,321,265,,,,
11:25:37,187,265,,,,
11:25:38,187,265,,,,
11:25:39,187,279,,,,
11:25:40,525,549,,,,
11:25:41,1443,1741,,,,
11:25:42,1417,1317,,,,
11:25:43,1171,987,,,,
11:25:44,1171,987,,,,
11:25:45,1171,987,,,,
11:25:46,1171,987,,,,
11:25:47,1171,987,,,,
11:25:48,1171,987,,,,
11:25:49,1165,987,,,,
11:25:50,1165,987,,,,
11:25:51,1143,987,,,,
11:25:52,1141,993,,,,
11:25:53,1141,971,,,,
11:25:54,1141,971,,,,
11:25:55,1141,971,,,,
11:25:56,1141,971,,,,
11:25:57,1141,971,,,,
11:25:58,1157,971,,,,
11:25:59,1157,971,,,,
11:26:00,1157,971,,,,
11:26:01,1157,975,,,,
11:26:02,1149,975,,,,
11:26:03,1149,975,,,,
11:26:04,1101,835,,,,
11:26:05,1043,775,,,,
11:26:06,1043,1085,,,,
11:26:07,1361,1525,,,,
11:26:08,1361,1525,,,,
11:26:09,1361,1525,,,,
11:26:10,1361,1521,,,,
11:26:11,1361,1521,,,,
11:26:12,1361,1521,,,,
11:26:13,1361,1521,,,,
11:26:14,1361,1521,,,,
11:26:15,1361,1521,,,,
11:26:16,1437,1521,,,,
11:26:17,1701,1819,,,,
11:26:18,2069,1991,,,,
11:26:19,1391,1283,,,,200
11:26:20,243,219,,,,
11:26:21,159,219,,,,
11:26:22,159,167,,600,,
11:26:23,90,167,,,,
11:26:24,90,86,,,,
11:26:25,90,92,,,,
11:26:26,90,92,,,,
11:26:27,90,92,,,,
11:26:28,90,92,,,,
11:26:29,90,92,,,,
11:26:30,90,92,,,,
11:26:31,90,92,,,,
11:26:32,90,92,,,,
11:26:33,90,92,,,,
11:26:34,70,92,,,,
11:26:35,70,62,,,,
11:26:36,70,62,,,,
11:26:37,70,62,,,,
11:26:38,70,62,,,,
11:26:39,70,62,,,,
11:26:40,70,62,,,,
11:26:41,70,62,,,,
11:26:42,70,62,,,,
11:26:43,70,62,,,,
11:26:44,70,62,,,,
11:26:45,70,62,,,,
11:26:46,70,62,,,,
11:26:47,70,62,,,,
11:26:48,70,62,,,,
11:26:49,70,62,,,,
11:26:50,70,62,,,,
11:26:51,70,62,,,,
11:26:52,70,62,,,,
11:26:53,70,62,,,,
11:26:54,70,62,,,,
11:26:55,70,62,,,,
11:26:56,70,62,,,,
11:26:57,70,62,,,,
11:26:58,70,62,,,,
11:26:59,70,62,,,,
11:27:00,70,62,,,,
11:27:01,22,62,,,,
11:27:02,22,62,,,,
11:27:03,22,62,,,,
11:27:04,22,62,,,,
11:27:05,22,62,,,,
11:27:06,22,62,,,,
11:27:07,22,62,,,,
11:27:08,22,62,,,,
11:27:09,22,62,,,,
11:27:10,22,62,,,,
11:27:11,22,62,,,,
11:27:12,22,62,,,,
11:27:13,22,62,,,,
11:27:14,22,62,,,,
11:27:15,4,62,,,,
11:27:16,4,62,,,,
11:27:17,4,62,,,,
11:27:18,4,62,,,,
11:27:19,4,62,,,,
11:27:20,4,62,,,,
11:27:21,4,62,,,,
11:27:22,4,62,,,,
11:27:23,4,62,,,,
11:27:24,4,16,,,,
11:27:25,4,16,,,,
11:27:26,4,16,,,,
11:27:27,4,16,,,,
11:27:28,4,30,,,,
11:27:29,2,30,,,,
11:27:30,2,30,,,,
11:27:31,2,30,,,,
11:27:32,2,30,,,,
11:27:33,2,30,,,,
11:27:34,2,30,,,,
11:27:35,2,30,,,,
11:27:36,2,30,,,,
11:27:37,569,347,800,,,
11:27:38,501,259,,,,
11:27:39,501,259,,,,
11:27:40,501,259,,,,
11:27:41,507,259,,,,
11:27:42,581,361,,,,
11:27:43,581,351,,,,
11:27:44,581,351,,,,
11:27:45,581,351,,,,
11:27:46,581,325,,,,
11:27:47,581,325,,,,
11:27:48,581,325,,,,
11:27:49,591,325,,,,
11:27:50,591,341,,,,
11:27:51,591,341,,,,
11:27:52,591,341,,,,
11:27:53,591,341,,,,
11:27:54,591,341,,,,
11:27:55,591,325,,,,
11:27:56,591,339,,,,
11:27:57,591,339,,,,
11:27:58,591,339,,,,
11:27:59,591,341,,,,
11:28:00,591,339,,,,
11:28:01,619,339,,,,
11:28:02,619,339,,,,
11:28:03,619,333,,,,
11:28:04,619,333,,,,
11:28:05,619,333,,,,
11:28:06,619,333,,,,
11:28:07,619,333,,,,
11:28:08,619,319,,,,
11:28:09,627,319,,,,
11:28:10,627,307,,,,
11:28:11,623,307,,,,
11:28:12,623,307,,,,
11:28:13,623,335,,,,
11:28:14,623,335,,,,
11:28:15,623,335,,,,
11:28:16,623,329,,,,
11:28:17,623,329,,,,
11:28:18,623,329,,,,
11:28:19,605,329,,,,
11:28:20,605,313,,,,
11:28:21,605,343,,,,
11:28:22,605,343,,,,
11:28:23,605,343,,,,
11:28:24,605,343,,,,
11:28:25,605,313,,,,
11:28:26,605,313,,,,
11:28:27,605,313,,,,
11:28:28,605,313,,,,
11:28:29,609,319,,,,
11:28:30,609,319,,,,
11:28:31,609,319,,,,
11:28:32,609,337,,,,
11:28:33,609,337,,,,
11:28:34,609,319,,,,
11:28:35,609,309,,,,
11:28:36,609,323,,,,
11:28:37,609,315,,,,
11:28:38,609,315,,,,
11:28:39,609,315,,,,
11:28:40,629,315,,,,
11:28:41,629,343,,,,
11:28:42,629,343,,,,
11:28:43,629,325,,,,
11:28:44,629,311,,,,
11:28:45,629,311,,,,
11:28:46,483,299,,,,
11:28:47,513,333,,,,
11:28:48,513,333,,,,
11:28:49,22,22,,600,,
11:28:50,22,22,,,,200
11:28:51,22,22,,,,
11:28:52,22,22,,,,
11:28:53,22,22,,,,
11:28:54,22,22,,,,
11:28:55,16,22,,,,
11:28:56,16,22,,,,
11:28:57,16,22,,,,
11:28:58,16,22,,,,
11:28:59,16,22,,,,
11:29:00,16,22,,,,
11:29:01,16,22,,,,
11:29:02,16,22,,,,
11:29:03,16,22,,,,
11:29:04,16,22,,,,
11:29:05,16,22,,,,
11:29:06,16,22,,,,
11:29:07,16,22,,,,
11:29:08,481,102,800,,,
11:29:09,481,1713,,,,
11:29:10,477,839,,,,
11:29:11,477,875,,,,
11:29:12,477,891,,,,
11:29:13,477,891,,,,
11:29:14,477,891,,,,
11:29:15,477,891,,,,
11:29:16,475,891,,,,
11:29:17,475,857,,,,
11:29:18,475,857,,,,
11:29:19,475,857,,,,
11:29:20,487,857,,,,
11:29:21,487,857,,,,
11:29:22,487,857,,,,
11:29:23,487,857,,,,
11:29:24,487,857,,,,
11:29:25,487,857,,,,
11:29:26,487,857,,,,
11:29:27,487,857,,,,
11:29:28,487,857,,,,
11:29:29,487,857,,,,
11:29:30,487,857,,,,
11:29:31,487,857,,,,
11:29:32,489,857,,,,
11:29:33,489,857,,,,
11:29:34,489,857,,,,
11:29:35,489,857,,,,
11:29:36,489,857,,,,
11:29:37,489,857,,,,
11:29:38,489,857,,,,
11:29:39,489,857,,,,
11:29:40,473,857,,,,
11:29:41,473,857,,,,
11:29:42,473,857,,,,
11:29:43,473,857,,,,
11:29:44,473,857,,,,
11:29:45,473,857,,,,
11:29:46,473,857,,,,
11:29:47,473,857,,,,
11:29:48,473,857,,,,
11:29:49,473,857,,,,
11:29:50,473,857,,,,
11:29:51,473,857,,,,
11:29:52,473,857,,,,
11:29:53,471,859,,,,
11:29:54,471,859,,,,
11:29:55,471,859,,,,
11:29:56,471,859,,,,
11:29:57,471,859,,,,
11:29:58,471,879,,,,
11:29:59,471,879,,,,
11:30:00,471,879,,,,
11:30:01,471,853,,,,
11:30:02,471,853,,,,
11:30:03,471,853,,,,
11:30:04,471,853,,,,
11:30:05,471,853,,,,
11:30:06,471,853,,,,
11:30:07,475,853,,,,
11:30:08,441,863,,,,
11:30:09,441,863,,,,
11:30:10,559,355,,,,
11:30:11,207,577,,,,
11:30:12,60,93,,,,
11:30:13,60,22,,600,,200
11:30:14,60,22,,,,
11:30:15,60,10,,,,
11:30:16,60,10,,,,
11:30:17,60,10,,,,
11:30:18,60,10,,,,
11:30:19,60,10,,,,
11:30:20,60,10,,,,
11:30:21,60,10,,,,
11:30:22,60,10,,,,
11:30:23,60,10,,,,
11:30:24,60,10,,,,
11:30:25,60,10,,,,
11:30:26,60,10,,,,
11:30:27,60,10,,,,
11:30:28,60,10,,,,
11:30:29,60,10,,,,
11:30:30,60,10,,,,
11:30:31,60,10,,,,
11:30:32,60,10,,,,
11:30:33,60,10,,,,
11:30:34,60,10,,,,
11:30:35,60,10,,,,
11:30:36,60,10,,,,
11:30:37,60,10,,,,
11:30:38,60,10,,,,
11:30:39,60,10,,,,
11:30:40,60,10,,,,
11:30:41,60,10,,,,
11:30:42,60,10,,,,
11:30:43,60,10,,,,
11:30:44,60,10,,,,
11:30:45,60,10,,,,
11:30:46,60,10,,,,
11:30:47,60,10,,,,
11:30:48,60,10,,,,
11:30:49,60,10,,,,
11:30:50,10,10,,,,
11:30:51,10,10,,,,
11:30:52,10,10,,,,
11:30:53,100,10,,,,
11:30:54,100,10,,,,
11:30:55,691,323,800,,,
11:30:56,613,273,,,,
11:30:57,613,273,,,,
11:30:58,601,233,,,,
11:30:59,501,199,,,,
11:31:00,471,199,,,,
11:31:01,471,199,,,,
11:31:02,471,199,,,,
11:31:03,471,199,,,,
11:31:04,471,199,,,,
11:31:05,495,199,,,,
11:31:06,471,199,,,,
11:31:07,473,199,,,,
11:31:08,473,199,,,,
11:31:09,473,199,,,,
11:31:10,473,199,,,,
11:31:11,483,199,,,,
11:31:12,475,199,,,,
11:31:13,475,215,,,,
11:31:14,475,215,,,,
11:31:15,475,215,,,,
11:31:16,493,215,,,,
11:31:17,493,215,,,,
11:31:18,493,171,,,,
11:31:19,679,489,,,,
11:31:20,967,423,,,,
11:31:21,725,597,,,,
11:31:22,54,273,,,,
11:31:23,54,50,,600,,200
11:31:24,315,167,,,,
11:31:25,685,297,800,,,
11:31:26,733,1151,,,,
11:31:27,759,1151,,,,
11:31:28,843,1141,,,,
11:31:29,695,891,,,,
11:31:30,695,891,,,,
11:31:31,695,891,,,,
11:31:32,695,891,,,,
11:31:33,695,891,,,,
11:31:34,695,895,,,,
11:31:35,695,895,,,,
11:31:36,695,895,,,,
11:31:37,701,889,,,,
11:31:38,701,889,,,,
11:31:39,701,871,,,,
11:31:40,679,871,,,,
11:31:41,679,871,,,,
11:31:42,673,871,,,,
11:31:43,609,823,,,,
11:31:44,587,483,,,,
11:31:45,437,409,,,,
11:31:46,203,463,,,,
11:31:47,62,68,,600,,200
11:31:48,62,68,,,,
11:31:49,201,133,800,,,
11:31:50,941,467,,,,
11:31:51,941,767,,,,
11:31:52,761,657,,,,
11:31:53,519,705,,,,
11:31:54,519,705,,,,
11:31:55,497,705,,,,
11:31:56,501,705,,,,
11:31:57,501,711,,,,
11:31:58,501,711,,,,
11:31:59,501,711,,,,
11:32:00,515,701,,,,
11:32:01,511,701,,,,
11:32:02,511,689,,,,
11:32:03,497,689,,,,
11:32:04,519,689,,,,
11:32:05,519,689,,,,
11:32:06,513,689,,,,
11:32:07,499,689,,,,
11:32:08,493,689,,,,
11:32:09,493,689,,,,
11:32:10,493,697,,,,
11:32:11,493,697,,,,
11:32:12,519,689,,,,
11:32:13,519,691,,,,
11:32:14,519,691,,,,
11:32:15,519,691,,,,
11:32:16,497,691,,,,
11:32:17,497,691,,,,
11:32:18,497,691,,,,
11:32:19,497,691,,,,
11:32:20,497,691,,,,
11:32:21,497,691,,,,
11:32:22,501,691,,,,
11:32:23,499,645,,,,
11:32:24,499,645,,,,
11:32:25,897,865,,,,
11:32:26,1099,1201,,,,
11:32:27,1099,1201,,,,
11:32:28,1099,1201,,,,
11:32:29,1099,1201,,,,
11:32:30,1099,1201,,,,
11:32:31,1099,1201,,,,
11:32:32,1099,1201,,,,
11:32:33,1099,1201,,,,
11:32:34,1099,1201,,,,
11:32:35,1099,1201,,,,
11:32:36,1099,1201,,,,
11:32:37,1135,1201,,,,
11:32:38,1135,1201,,,,
11:32:39,1135,1201,,,,
11:32:40,1135,1201,,,,
11:32:41,1135,1201,,,,
11:32:42,1135,1201,,,,
11:32:43,1149,1201,,,,
11:32:44,1149,1201,,,,
11:32:45,1149,1201,,,,
11:32:46,1149,1201,,,,
11:32:47,1149,1241,,,,
11:32:48,1149,1241,,,,
11:32:49,1149,1241,,,,
11:32:50,1149,1241,,,,
11:32:51,1149,1241,,,,
11:32:52,1149,1241,,,,
11:32:53,1149,1241,,,,
11:32:54,1149,1241,,,,
11:32:55,1149,1241,,,,
11:32:56,1149,1241,,,,
11:32:57,1149,1241,,,,
11:32:58,1149,1241,,,,
11:32:59,1149,1241,,,,
11:33:00,1149,1241,,,,
11:33:01,1149,1241,,,,
11:33:02,1149,1241,,,,
11:33:03,1149,1241,,,,
11:33:04,1137,1241,,,,
11:33:05,1137,1241,,,,
11:33:06,1137,1241,,,,
11:33:07,1137,1241,,,,
11:33:08,1137,1219,,,,
11:33:09,1137,1219,,,,
11:33:10,1137,1219,,,,
11:33:11,1137,1219,,,,
